source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,1218297460185030658,Words of wisdom. Thank you Ted! https://t.co/LRyAHS9VEL,Fri Jan 17 22:22:04 +0000 2020,20332,,81632,False
Twitter for iPhone,1218264289225728000,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,Fri Jan 17 20:10:15 +0000 2020,20704,,114011,False
Twitter for iPhone,1218242226368712704,RT @LSUfootball: The National Champions https://t.co/eudio8GFH2,Fri Jan 17 18:42:35 +0000 2020,12981,,0,False
Twitter for iPhone,1218242209784516609,"RT @WhiteHouse: ""This LSU team will long be remembered as one of the greatest in college football history."" https://t.co/BhB8s8Yrfz",Fri Jan 17 18:42:31 +0000 2020,9485,,0,False
Twitter for iPhone,1218242118822629377,RT @WhiteHouse: President @realDonaldTrump caps off an incredible week by welcoming the Louisiana State University Tigers! 🏈 https://t.co/h…,Fri Jan 17 18:42:09 +0000 2020,10062,,0,False
Twitter for iPhone,1218195035646242820,"....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!",Fri Jan 17 15:35:04 +0000 2020,14676,25073877,72047,False
Twitter for iPhone,1218195021930926082,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...",Fri Jan 17 15:35:00 +0000 2020,27210,,121178,False
Twitter for iPhone,1218190672064319488,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!",Fri Jan 17 15:17:43 +0000 2020,16439,,126970,False
Twitter for iPhone,1218174158280019968,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax &amp; regulation cuts, &amp; 2nd A!",Fri Jan 17 14:12:06 +0000 2020,24859,,118292,False
Twitter for iPhone,1218168385684606976,RT @ScottFordTVGuy: The love and energy at a Trump Rally. What a special memory in my life to experience my first-ever rally for @realDonal…,Fri Jan 17 13:49:10 +0000 2020,12833,,0,False
Twitter for iPhone,1218168098966179842,"RT @realDonaldTrump: Thank you Cincinnati, Ohio. Together, we are going to KEEP AMERICA GREAT! https://t.co/sKPAW8e8qN",Fri Jan 17 13:48:01 +0000 2020,24010,,0,False
Twitter for iPhone,1218167887589969920,"RT @madisongesiotto: Check out these exciting moments from @CNN , @FoxNews and @MSNBC ! Full video available here --&gt; https://t.co/fsEFbwRa…",Fri Jan 17 13:47:11 +0000 2020,6660,,0,False
Twitter for iPhone,1218165916451602432,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",Fri Jan 17 13:39:21 +0000 2020,16408,,80511,False
Twitter for iPhone,1218164681464000513,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,Fri Jan 17 13:34:27 +0000 2020,15443,,72096,False
Twitter for iPhone,1218164357395374081,"“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews",Fri Jan 17 13:33:09 +0000 2020,25606,,112897,False
Twitter for iPhone,1218164098212474881,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,Fri Jan 17 13:32:08 +0000 2020,10681,25073877,42297,False
Twitter for iPhone,1218164088225828866,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,Fri Jan 17 13:32:05 +0000 2020,20088,,78834,False
Twitter for iPhone,1218162977381195779,"RT @WhiteHouse: In 2016, candidate @realDonaldTrump made a promise familiar to voters across America: He would do away with the job-killing…",Fri Jan 17 13:27:40 +0000 2020,7959,,0,False
Twitter for iPhone,1218162889107890176,"RT @GOPChairwoman: Bernie Sanders turned his back on America’s workers by voting against the USMCA trade deal.
 
Reminder: @realDonaldTrump…",Fri Jan 17 13:27:19 +0000 2020,13593,,0,False
Twitter for iPhone,1218162830282756096,"RT @Mike_Pence: Under President @realDonaldTrump’s leadership, the Hispanic unemployment rate hit a record LOW! https://t.co/16cZvVSZdw",Fri Jan 17 13:27:05 +0000 2020,7205,,0,False
Twitter for iPhone,1218162780651577347,"RT @GOPChairwoman: What a historic week for @realDonaldTrump!
 
USMCA passage means 176,000 new jobs and an additional $68 billion in the U…",Fri Jan 17 13:26:53 +0000 2020,11330,,0,False
Twitter for iPhone,1218162587654852608,RT @seanhannity: @realDonaldTrump was right on nuclear deal  👇👇https://t.co/vJMIrzgARg,Fri Jan 17 13:26:07 +0000 2020,7985,,0,False
Twitter for iPhone,1218162502888050689,"RT @GOPChairwoman: The #WomenForTrump bus tour with @LaraLeaTrump, @mercedesschlapp, and @kayleighmcenany has begun! 
 
I love seeing all t…",Fri Jan 17 13:25:47 +0000 2020,9550,,0,False
Twitter for iPhone,1218160950399983616,"RT @NBCPolitics: BREAKING: US Senate joins House in passing the new USMCA trade deal, a key initiative for President Trump that replaces th…",Fri Jan 17 13:19:37 +0000 2020,5185,,0,False
Twitter for iPhone,1218159995860275200,"RT @adamgoldmanNYT: Law enforcement officials are scrutinizing at least two news articles about the F.B.I. and Mr. Comey, published in The…",Fri Jan 17 13:15:49 +0000 2020,4365,,0,False
Twitter for iPhone,1218159531554897920,RT @MZHemingway: Very friendly telling of events here about Comey's apparent leaking to compliant media. If you read those articles and tho…,Fri Jan 17 13:13:59 +0000 2020,10122,,0,False
Twitter for iPhone,1218010753434820614,RT @CBS_Herridge: READ: Letter to surveillance court obtained by CBS News questions where there will be further disciplinary action and cho…,Fri Jan 17 03:22:47 +0000 2020,8278,,0,False
Twitter for iPhone,1218010254685982722,"RT @Jim_Jordan: Ukrainian leaders have repeatedly rejected that there was any kind of pushing or pressure.

But the mainstream press would…",Fri Jan 17 03:20:48 +0000 2020,19458,,0,False
Twitter for iPhone,1218009283402633217,RT @SenTedCruz: TO THE AMERICAN PEOPLE: This is the beginning of the end of the abuse of the Constitution. The Senate will provide a fair t…,Fri Jan 17 03:16:57 +0000 2020,31464,,0,False
Twitter for iPhone,1217985357553315841,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 https://t.co/CheEfoFUBT",Fri Jan 17 01:41:52 +0000 2020,42981,,170900,False
Twitter for iPhone,1217965436119191553,See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,Fri Jan 17 00:22:43 +0000 2020,17717,,108459,False
Twitter for iPhone,1217964048190517248,"RT @senatemajldr: BREAKING: The Senate just passed the USMCA. Next stop: @POTUS’s desk for his signature.

I’m grateful to the President fo…",Fri Jan 17 00:17:12 +0000 2020,13494,,0,False
Twitter for iPhone,1217964040007430144,"RT @GOPLeader: 🚨 BREAKING 🚨 The Senate just passed #USMCA in a landslide vote. Next stop → President Trump's desk.

✅ PROMISES MADE.
✅ PROM…",Fri Jan 17 00:17:10 +0000 2020,17172,,0,False
Twitter for iPhone,1217962723234983937,RT @WhiteHouse: President @realDonaldTrump announced historic steps to protect the Constitutional right to pray in public schools! https://…,Fri Jan 17 00:11:56 +0000 2020,27684,,0,False
Twitter for iPhone,1217927213179338758,THANK YOU! #MAGA https://t.co/jVr7qmYOvu,Thu Jan 16 21:50:50 +0000 2020,30132,,153110,False
Twitter for iPhone,1217909231946477575,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,Thu Jan 16 20:39:23 +0000 2020,57430,,347876,False
Twitter for iPhone,1217838753810669568,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,Thu Jan 16 15:59:19 +0000 2020,13775,,43091,False
Twitter for iPhone,1217836310657892353,"This is a total disgrace, but just another reason that I’m going to win Michigan again! https://t.co/XrqveOvYcG",Thu Jan 16 15:49:37 +0000 2020,16631,,64041,False
Twitter for iPhone,1217829723222478848,Looking at this strongly! https://t.co/Giw8UknN3m,Thu Jan 16 15:23:26 +0000 2020,9901,,41404,False
Twitter for iPhone,1217829249979179015,"RT @SenAlexander: I’m about to chair the Senate HELP Committee’s executive session to vote on #USMCA. 

Updating #NAFTA makes sense, and th…",Thu Jan 16 15:21:34 +0000 2020,4973,,0,False
Twitter for iPhone,1217829236779757569,RT @SenAlexander: The reason this committee is voting on the #USMCA is because it includes a section covering labor provisions. Among these…,Thu Jan 16 15:21:30 +0000 2020,4265,,0,False
Twitter for iPhone,1217829227032125441,"RT @SenAlexander: This agreement has overwhelming bipartisan support. 

#USMCA will continue to raise family incomes and create even more g…",Thu Jan 16 15:21:28 +0000 2020,4168,,0,False
Twitter for iPhone,1217828320752144385,"RT @MarshaBlackburn: Using the powers of the surveillance state to spy on a political opponent’s campaign is what you’d expect from Russia,…",Thu Jan 16 15:17:52 +0000 2020,9577,,0,False
Twitter for iPhone,1217828088723185664,"RT @MarshaBlackburn: Tennesseans care about serious issues: trade relations, border security, and lasting tax relief.
 
Democrats care abou…",Thu Jan 16 15:16:57 +0000 2020,7826,,0,False
Twitter for iPhone,1217828008016388096,"RT @MarshaBlackburn: How can we trust anything in the House Democrats’ impeachment* report?
 
Their lead investigator, Adam Schiff, fabrica…",Thu Jan 16 15:16:37 +0000 2020,12026,,0,False
Twitter for iPhone,1217827941238870016,RT @MarshaBlackburn: This is a solid win for our farmers and manufactures – China will be purchasing $200 billion in American goods and ser…,Thu Jan 16 15:16:21 +0000 2020,7611,,0,False
Twitter for iPhone,1217827840902815745,"RT @MarshaBlackburn: .@SenSanders, @SenWarren, @SenAmyKlobuchar, and @SenatorBennet are spending millions of dollars to defeat @realDonaldT…",Thu Jan 16 15:15:58 +0000 2020,13085,,0,False
Twitter for iPhone,1217827468230434818,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",Thu Jan 16 15:14:29 +0000 2020,23563,,119136,False
Twitter for iPhone,1217825047102066688,“There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn’t waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke.” Laura Ingraham @IngrahamAngle @FoxNews,Thu Jan 16 15:04:51 +0000 2020,20611,,94572,False
Twitter for iPhone,1217808535091916800,"Cryin’ Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable, which it is, but publicly he knocks it whenever possible. That’s politics, but so bad for our great Country!",Thu Jan 16 13:59:15 +0000 2020,28345,,134846,False
Twitter for iPhone,1217804029599920128,"One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country, and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!",Thu Jan 16 13:41:21 +0000 2020,34525,,166977,False
Twitter for iPhone,1217667857330380800,"RT @SenateGOP: ✓ SIGNED

@realdonaldtrump just signed the Phase One Trade Agreement with China. 

This is the SECOND historic trade deal Re…",Thu Jan 16 04:40:15 +0000 2020,10474,,0,False
Twitter for iPhone,1217625836976820224,RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,Thu Jan 16 01:53:16 +0000 2020,10780,,0,False
Twitter for iPhone,1217610329821237248,https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,Thu Jan 16 00:51:39 +0000 2020,23790,,91085,False
Twitter for iPhone,1217489319641915394,RT @WhiteHouse: LIVE: POTUS Signs the Phase One Trade Agreement! https://t.co/teqGqjdgeZ,Wed Jan 15 16:50:48 +0000 2020,17225,,0,False
Twitter for iPhone,1217469828656701442,"Here we go again, another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House, not the Senate!",Wed Jan 15 15:33:21 +0000 2020,32101,,161649,False
Twitter for iPhone,1217455748919316485,"RT @realDonaldTrump: We are helping Apple all of the time on TRADE and so many other issues, and yet they refuse to unlock phones used by k…",Wed Jan 15 14:37:24 +0000 2020,35983,,0,False
Twitter for iPhone,1217455696637235201,"RT @realDonaldTrump: Cryin’ Chuck Schumer just said, “The American people want a fair trial in the Senate.” True, but why didn’t Nervous Na…",Wed Jan 15 14:37:11 +0000 2020,43255,,0,False
Twitter for iPhone,1217330216151941121,"RT @DailyCaller: Van Jones:

“There was nothing I saw tonight that would be able to take Donald Trump out.”
https://t.co/cj8e5JkYqW",Wed Jan 15 06:18:35 +0000 2020,12774,,0,False
Twitter for iPhone,1217329023182872576,"I agree with him on this, 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz",Wed Jan 15 06:13:50 +0000 2020,27115,,105101,False
Twitter for iPhone,1217327305749663745,"RT @michaeljknowles: If the election were held in the 24 hours after this #DemocraticDebate, Trump would win every single state, including…",Wed Jan 15 06:07:01 +0000 2020,15360,,0,False
Twitter for iPhone,1217327146747727872,"RT @Liz_Wheeler: Your daily reminder that Democrats want to:

- Open borders
- Abolish private health insurance
- Ban your AR-15s
- Give il…",Wed Jan 15 06:06:23 +0000 2020,19263,,0,False
Twitter for iPhone,1217326973443346432,"RT @TrumpWarRoom: President Trump’s Administration is delivering a cleaner environment for American families.

✅Emissions of all key air po…",Wed Jan 15 06:05:41 +0000 2020,8160,,0,False
Twitter for iPhone,1217326903654305792,"RT @MAGAindex: Where was Biden in “fixing” all the trade deals under 8 yrs of Obama? 

Now he claims he can fix every problem in the countr…",Wed Jan 15 06:05:25 +0000 2020,18771,,0,False
Twitter for iPhone,1217326588590809088,"RT @GOPChairwoman: If 2020 Democrats actually cared about hardworking Americans, they would not be touting a socialist agenda that threaten…",Wed Jan 15 06:04:10 +0000 2020,6697,,0,False
